exercise_id,title_en,title_ru,group,primary_muscles,equipment_id,difficulty,missing_version,existing_reference_clip
ea_dumbbell_chest_press_decline,Dumbbell Chest Press Decline,Жим гантелей лёжа на наклонной скамье головой вниз,Chest,chest,bench_press,beginner,female,exercises/men/Chest/dumbbell chest press decline.mp4
ea_dumbbell_chest_press_flat,Dumbbell Chest Press Flat,Жим гантелей лёжа на горизонтальной скамье,Chest,chest,bench_press,beginner,female,exercises/men/Chest/dumbbell chest press flat.mp4
ea_dumbbell_chest_press_incline_bench,Dumbbell Chest Press Incline Bench,Жим гантелей лёжа на наклонной скамье,Chest,,bench_press,beginner,female,exercises/men/Chest/dumbbell chest press incline bench.mp4
ea_dumbbell_chest_pull_over,Dumbbell Chest Pull Over,Пуловер с гантелью,Chest,chest; lats,bench_press,beginner,female,exercises/men/Chest/dumbbell chest pull over.mp4
ea_dumbbell_decline_alternate_bench_press,Dumbbell Decline Alternate Bench Press,Жим гантелей лёжа на наклонной скамье головой вниз попеременно,Chest,chest,bench_press,beginner,female,exercises/men/Chest/Dumbbell Decline Alternate Bench Press.mp4
ea_dumbbell_decline_bench_press,Dumbbell Decline Bench Press,Жим гантелей лёжа на наклонной скамье головой вниз,Chest,chest,bench_press,beginner,female,exercises/men/Chest/Dumbbell Decline Bench Press.mp4
ea_dumbbell_decline_fly,Dumbbell Decline Fly,Разведение гантелей на наклонной скамье вниз головой,Chest,chest,bench_press,beginner,female,exercises/men/Chest/Dumbbell Decline Fly.mp4
ea_dumbbell_decline_hammer_press,Dumbbell Decline Hammer Press,Жим гантелей нейтральным хватом на наклонной скамье вниз головой,Chest,chest,bench_press,beginner,female,exercises/men/Chest/Dumbbell Decline Hammer Press.mp4
ea_dumbbell_decline_one_arm_hammer_press,Dumbbell Decline One Arm Hammer Press,Жим гантели одной рукой нейтральным хватом на наклонной скамье вниз головой,Chest,chest,bench_press,beginner,female,exercises/men/Chest/Dumbbell Decline One Arm Hammer Press.mp4
ea_dumbbell_decline_twist_fly,Dumbbell Decline Twist Fly,Разведение гантелей с поворотом кисти на наклонной скамье вниз головой,Chest,chest,bench_press,beginner,female,exercises/men/Chest/Dumbbell Decline Twist Fly.mp4
ea_dumbbell_floor_fly,Dumbbell Floor Fly,Разведение гантелей лёжа на полу,Chest,chest,dumbbell,beginner,female,exercises/men/Chest/Dumbbell floor Fly.mp4
ea_dumbbell_fly_flat_bench,Dumbbell Fly Flat Bench,Разведение гантелей лёжа на горизонтальной скамье,Chest,chest,bench_press,beginner,female,exercises/men/Chest/dumbbell fly flat bench.mp4
ea_dumbbell_fly_flat_bench_slow,Dumbbell Fly Flat Bench Slow,Разведение гантелей лёжа на горизонтальной скамье (медленно),Chest,chest,bench_press,beginner,female,exercises/men/Chest/dumbbell fly flat bench slow.mp4
ea_dumbbell_fly_incline_bench,Dumbbell Fly Incline Bench,Разведение гантелей лёжа на наклонной скамье,Chest,,bench_press,beginner,female,exercises/men/Chest/dumbbell fly incline bench.mp4
ea_dumbbell_incline_alternate_press,Dumbbell Incline Alternate Press,Попеременный жим гантелей на наклонной скамье,Chest,shoulders,bench_press,beginner,female,exercises/men/Chest/Dumbbell Incline Alternate Press.mp4
ea_dumbbell_incline_bench_press,Dumbbell Incline Bench Press,Жим гантелей на наклонной скамье,Chest,shoulders,bench_press,beginner,female,exercises/men/Chest/Dumbbell Incline Bench Press.mp4
ea_dumbbell_incline_fly,Dumbbell Incline Fly,Разведение гантелей на наклонной скамье,Chest,,bench_press,beginner,female,exercises/men/Chest/Dumbbell Incline Fly.mp4
ea_dumbbell_incline_fly_on_exercise_ball,Dumbbell Incline Fly on Exercise Ball,Разведение гантелей на наклонной скамье на фитболе,Chest,,dumbbell,beginner,female,exercises/men/Chest/Dumbbell Incline Fly on Exercise Ball.mp4
ea_dumbbell_incline_one_arm_press,Dumbbell Incline One Arm Press,Жим гантели одной рукой на наклонной скамье,Chest,,bench_press,beginner,female,exercises/men/Chest/Dumbbell Incline One Arm Press.mp4
ea_dumbbell_incline_palms_back_press,Dumbbell Incline Palms Back Press,Жим гантелей на наклонной скамье обратным хватом,Chest,,bench_press,beginner,female,exercises/men/Chest/Dumbbell Incline Palms back Press.mp4
ea_dumbbell_incline_squeeze_press,Dumbbell Incline Squeeze Press,Жим гантелей с сведением на наклонной скамье,Chest,,bench_press,beginner,female,exercises/men/Chest/Dumbbell Incline Squeeze Press.mp4
ea_dumbbell_incline_svend_close_grip_press,Dumbbell Incline Svend Close Grip Press,Жим Свенда с гантелью на наклонной скамье,Chest,,bench_press,beginner,female,exercises/men/Chest/Dumbbell Incline Svend Close grip Press.mp4
ea_dumbbell_incline_twisted_fly,Dumbbell Incline Twisted Fly,Разведение гантелей на наклонной скамье с поворотом,Chest,,bench_press,beginner,female,exercises/men/Chest/Dumbbell Incline Twisted Fly.mp4
ea_dumbbell_lying_on_floor_chest_press,Dumbbell Lying on Floor Chest Press,Жим гантелей лежа на полу,Chest,,dumbbell,beginner,female,exercises/men/Chest/Dumbbell Lying on Floor Chest Press.mp4
ea_dumbbell_one_arm_floor_fly,Dumbbell One Arm Floor Fly,Разведение гантели одной рукой лёжа на полу,Chest,chest,dumbbell,beginner,female,exercises/men/Chest/Dumbbell One Arm Floor Fly.mp4
ea_dumbbell_one_arm_floor_press,Dumbbell One Arm Floor Press,Жим гантели одной рукой лёжа на полу,Chest,chest,dumbbell,beginner,female,exercises/men/Chest/Dumbbell One Arm Floor Press.mp4
ea_dumbbell_one_arm_wide_grip_bench_press,Dumbbell One Arm Wide Grip Bench Press,Жим лёжа одной рукой с гантелью широким хватом,Chest,chest,bench_press,beginner,female,exercises/men/Chest/Dumbbell One Arm Wide Grip Bench Press.mp4
ea_dumbbell_single_arm_floor_press,Dumbbell Single Arm Floor Press,Жим гантели одной рукой лёжа на полу,Chest,chest,dumbbell,beginner,female,exercises/men/Chest/Dumbbell Single Arm Floor Press.mp4
ea_dumbbell_single_arm_floor_press_from_close_elbow,Dumbbell Single Arm Floor Press From Close Elbow,Жим гантели одной рукой лёжа на полу с прижатым локтем,Chest,chest,dumbbell,beginner,female,exercises/men/Chest/Dumbbell Single Arm Floor Press From Close Elbow.mp4
ea_dumbbell_standing_single_arm_cross_raise,Dumbbell Standing Single Arm Cross Raise,Подъём гантели через сторону стоя одной рукой,Chest,shoulders,dumbbell,beginner,female,exercises/men/Chest/Dumbbell Standing Single Arm Cross Raise.mp4
ea_dumbbell_svend_press,Dumbbell Svend Press,Жим Свенда с гантелью,Chest,chest,dumbbell,beginner,female,exercises/men/Chest/Dumbbell Svend Press.mp4
ea_elevated_push_up,Elevated Push Up,Отжимания с опорой,Chest,chest,parallettes,beginner,female,exercises/men/Chest/Elevated Push Up.mp4
ea_explosive_push_ups,Explosive Push Ups,Взрывные отжимания,Chest,chest; triceps,,beginner,female,exercises/men/Chest/Explosive push ups.mp4
ea_flat_bench_cable_fly,Flat Bench Cable Fly,Разведение рук на блоках лежа на горизонтальной скамье,Chest,chest,cable_machine,beginner,female,exercises/men/Chest/flat bench cable fly.mp4
ea_floor_cable_resistance_band_press,Floor Cable Resistance Band Press,Жим на полу с резиновой лентой,Chest,chest,resistance_bands,beginner,female,exercises/men/Chest/floor cable resistance band press.mp4
ea_full_planche_push_up,Full Planche Push Up,Отжимания в полном планше,Chest,shoulders; chest,,beginner,female,exercises/men/Chest/Full planche push up.mp4
ea_hammer_strength_mts_iso_lateral_decline_press_alternate_arms,Hammer Strength MTS Iso-lateral Decline Press Alternate Arms,Hammer Strength MTS Iso-Lateral жим вниз поочередно,Chest,chest,chest_press_machine,beginner,female,exercises/men/Chest/HAMMER STRENGTH MTS ISO-LATERAL DECLINE PRESS Alternate Arms.mp4
ea_hammer_strength_plate_loaded_combination_iso_lateral_chest_chest_press_alternating_arms,Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press_alternating Arms,Hammer Strength Жим груди Iso-Lateral с дисками поочередно руками,Chest,chest,chest_press_machine,beginner,female,exercises/men/Chest/HAMMER STRENGTH Plate-Loaded Combination Iso-Lateral Chest - Chest Press_Alternating arms.mp4
ea_incline_bench_cable_fly,Incline Bench Cable Fly,Разведение рук на наклонной скамье в блочном тренажере,Chest,chest,cable_machine,beginner,female,exercises/men/Chest/incline bench cable fly.mp4
ea_incline_push_up_on_box,Incline Push-up (on Box),Отжимания от возвышенности (от ящика),Chest,chest,plyo_box,beginner,female,exercises/men/Chest/Incline Push-Up (on box).mp4
ea_landmine_chest_press,Landmine Chest Press,Жим от груди в Landmine,Chest,chest; shoulders,barbell,beginner,female,exercises/men/Chest/landmine chest press.mp4
ea_lying_pull_over_with_resistance_band_cable,Lying Pull Over with Resistance Band Cable,Пуловер лёжа с резиновой лентой,Chest,lats; chest,resistance_bands,beginner,female,exercises/men/Chest/lying pull over with resistance band cable.mp4
ea_machine_chest_press_decline,Machine Chest Press Decline,Жим от груди в тренажёре под отрицательным углом,Chest,chest,chest_press_machine,beginner,female,exercises/men/Chest/machine chest press decline.mp4
ea_machine_chest_press_incline,Machine Chest Press Incline,Жим от груди в тренажёре под положительным углом,Chest,chest,chest_press_machine,beginner,female,exercises/men/Chest/machine chest press incline.mp4
ea_normal_push_up,Normal Push-up,Классические отжимания,Chest,chest,,beginner,female,exercises/men/Chest/Normal Push-up.mp4
ea_pec_deck_fly_machine,Pec Deck Fly Machine,Разведение рук в тренажере Pec Deck,Chest,chest,pec_deck,beginner,female,exercises/men/Chest/pec deck fly machine.mp4
ea_push_up_plus,Push Up Plus,Отжимание плюс,Chest,chest; shoulders,,beginner,female,exercises/men/Chest/Push up plus.mp4
ea_push_up_and_rotation,Push Up and Rotation,Отжимание с поворотом,Chest,chest; shoulders,,beginner,female,exercises/men/Chest/push up and rotation.mp4
ea_push_ups_bodyweight,Push Ups Bodyweight,Отжимания с собственным весом,Chest,chest,,beginner,female,exercises/men/Chest/push ups bodyweight.mp4
ea_side_to_side_push_up,Side to Side Push Up,Отжимания из стороны в сторону,Chest,chest; triceps,,beginner,female,exercises/men/Chest/Side to side push up.mp4
ea_smith_machine_press_decline,Smith Machine Press Decline,Машина Смита: Жим на наклонной скамье вниз головой,Chest,chest,smith_machine,beginner,female,exercises/men/Chest/smith machine press decline.mp4
ea_smith_machine_press_flat,Smith Machine Press Flat,Жим лёжа в машине Смита на горизонтальной скамье,Chest,chest,smith_machine,beginner,female,exercises/men/Chest/smith machine press flat.mp4
ea_smith_machine_press_incline,Smith Machine Press Incline,Жим в машине Смита на наклонной скамье,Chest,chest,smith_machine,beginner,female,exercises/men/Chest/smith machine press incline.mp4
ea_suspension_trainer_with_grips_decline_push_up,Suspension Trainer with Grips Decline Push-up,Отжимания в петлях TRX (ноги выше головы),Chest,chest,trx,beginner,female,exercises/men/Chest/Suspension Trainer with Grips Decline Push-up.mp4
ea_svend_press_decline_bench,Svend Press Decline Bench,Жим Свенда на наклонной скамье вниз головой,Chest,chest,bench_press,beginner,female,exercises/men/Chest/svend press decline bench.mp4
ea_svend_press_flat_bench,Svend Press Flat Bench,Жим Свенда на горизонтальной скамье,Chest,chest,bench_press,beginner,female,exercises/men/Chest/svend press flat bench.mp4
ea_svend_press_incline_bench,Svend Press Incline Bench,Жим Свенда на наклонной скамье,Chest,chest,bench_press,beginner,female,exercises/men/Chest/svend press incline bench.mp4
ea_wide_push_ups_bodyweight,Wide Push Ups Bodyweight,Широкие отжимания,Chest,chest,,beginner,female,exercises/men/Chest/wide push ups bodyweight.mp4
ea_barbell_standing_back_wrist_curl,Barbell Standing Back Wrist Curl,Сгибание запястий со штангой за спиной стоя,Forearms,forearms,barbell,beginner,female,exercises/men/Forearms/Barbell standing back wrist curl.mp4
ea_barbell_wrist_curl_wide_legs,Barbell Wrist Curl Wide Legs,Сгибание запястий со штангой с широко расставленными ногами,Forearms,forearms,bench_press,beginner,female,exercises/men/Forearms/barbell wrist curl wide legs.mp4
ea_barbell_wrist_curl_on_knees,Barbell Wrist Curl on Knees,Сгибание запястий со штангой с опорой на колени,Forearms,forearms,bench_press,beginner,female,exercises/men/Forearms/barbell wrist curl on knees.mp4
ea_barbell_wrist_extension_on_knees,Barbell Wrist Extension on Knees,Разгибание запястий со штангой с опорой на колени,Forearms,,bench_press,beginner,female,exercises/men/Forearms/Barbell wrist extension on knees.mp4
ea_cable_wrist_curl,Cable Wrist Curl,Сгибание запястий на блоке,Forearms,forearms,cable_machine,beginner,female,exercises/men/Forearms/Cable Wrist Curl.mp4
ea_dumbbell_lying_pronation_rotation_on_floor,Dumbbell Lying Pronation Rotation on Floor,Пронация предплечья с гантелью лежа на полу,Forearms,forearms,dumbbell,beginner,female,exercises/men/Forearms/Dumbbell Lying Pronation Rotation on Floor.mp4
ea_dumbbell_one_arm_reverse_wrist_curl,Dumbbell One Arm Reverse Wrist Curl,Сгибание запястья с гантелью одной рукой обратным хватом,Forearms,forearms,bench_press,beginner,female,exercises/men/Forearms/Dumbbell One arm Reverse Wrist Curl.mp4
