id,title,sheet_claim,equipment_seen,confidence,matches_sheet_claim,registry_machine,status,note
ea_crunch_leg_raise,Crunch Leg Raise,,none,1.0,,none,confirmed_no_equipment,
ea_crunch_legs_on_stability_ball,Crunch (legs on Stability Ball),,Stability ball,1.0,,Stability ball,resolved,
ea_crunch_on_bosu_ball,Crunch (on Bosu Ball),,Bosu Ball,1.0,,Bosu ball,resolved,"batch 3, registry expansion (52->67): "
ea_crunch_on_stability_ball,Crunch (on Stability Ball),,stability ball,1.0,,Stability ball,resolved,
ea_crunch_straight_leg_up,Crunch (straight Leg Up),,none,1.0,,none,confirmed_no_equipment,
ea_crunch_with_medicine_ball,Crunch with Medicine Ball,,medicine ball,1.0,,Medicine ball,resolved,
ea_curtsy_lunge_bodyweight,Curtsy Lunge Bodyweight,,none,1.0,,none,confirmed_no_equipment,
ea_curtsy_lunge_slide_with_towel,Curtsy Lunge Slide with Towel,,sliding disc,0.9,,Sliding discs,resolved,"batch 3, registry expansion (52->67): "
ea_curtsy_lunges_resistance_band,Curtsy Lunges Resistance Band,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_curtsy_squat,Curtsy Squat,,none,1.0,,none,confirmed_no_equipment,
ea_dead_bug,Dead Bug,,none,1.0,,none,confirmed_no_equipment,
ea_dead_bug_extended_arms,Dead Bug Extended Arms,,none,1.0,,none,confirmed_no_equipment,
ea_dead_hang_stretch,Dead Hang Stretch,Yoga Mat,"Squat rack, Pull-up bar",1.0,False,Squat rack,resolved,promoted on manual review: 
ea_decline_bench_full_sit_up,Decline Bench Full Sit Up,,decline bench,1.0,,Weight bench,resolved,
ea_decline_bent_leg_reverse_crunch,Decline Bent Leg Reverse Crunch,,Decline bench,1.0,,Weight bench,resolved,
ea_decline_chair_push_up_diamond,Decline Chair Push Up Diamond,Chair,Chair,1.0,True,none,unresolved,
ea_decline_diamond_pike_push_up,Decline Diamond Pike Push-up,,flat bench,1.0,,Weight bench,resolved,
ea_decline_kneeling_push_up,Decline Kneeling Push Up,,aerobic step bench,1.0,,none,unresolved,
ea_decline_kneeling_push_up_on_box,Decline Kneeling Push Up on Box,,Plyo box,1.0,,Plyo box,resolved,
ea_decline_levitating_sit_ups_bodyweight,Decline Levitating Sit Ups Bodyweight,,decline bench,1.0,,Weight bench,resolved,
ea_decline_push_up,Decline Push Up,,weight bench,1.0,,Weight bench,resolved,
ea_decline_push_up_against_wall,Decline Push Up Against Wall,,wall,1.0,,none,unresolved,
ea_decline_shoulder_tap,Decline Shoulder Tap,,bench,1.0,,Weight bench,resolved,
ea_decline_sit_up,Decline Sit Up,,Decline bench,1.0,,Weight bench,resolved,
ea_decline_sit_ups_dumbbells,Decline Sit Ups Dumbbells,Dumbbells,"Dumbbells, Decline Bench",1.0,True,Weight bench,resolved,
ea_deep_push_up,Deep Push-up,,Dumbbells,1.0,,Dumbbells,resolved,
ea_diagonal_chop_cable,Diagonal Chop Cable,,cable machine,1.0,,Cable machine,resolved,
ea_diagonal_chop_left,Diagonal Chop Left,,none,0.9,,none,confirmed_no_equipment,
ea_diagonal_chop_right,Diagonal Chop Right,,none,0.9,,none,confirmed_no_equipment,
ea_diagonal_lunge,Diagonal Lunge,,none,1.0,,none,confirmed_no_equipment,
ea_diagonal_opens,Diagonal Opens,,none,1.0,,none,confirmed_no_equipment,
ea_diagonal_punch,Diagonal Punch,,none,1.0,,none,confirmed_no_equipment,
ea_diamond_push_up,Diamond Push Up,,none,1.0,,none,confirmed_no_equipment,
ea_diamond_push_up_on_knees,Diamond Push-up (on Knees),,none,1.0,,none,confirmed_no_equipment,
ea_dip_leg_raise_on_couch,Dip Leg Raise on Couch,Couch,couch,1.0,True,none,unresolved,
ea_dip_on_floor_with_chair,Dip on Floor with Chair,Chair,Chair,1.0,True,none,unresolved,
ea_dips_between_chairs,Dips Between Chairs,Chair,Chair,1.0,True,none,unresolved,
ea_donkey_calf_raise,Donkey Calf Raise,,"bench, aerobic step",1.0,,Bench (flat / adjustable),resolved,
ea_donkey_kicks_bodyweight,Donkey Kicks Bodyweight,,none,1.0,,none,confirmed_no_equipment,
ea_doorway_biceps_curl,Doorway Biceps Curl,,doorway,1.0,,none,unresolved,
ea_double_jump_squat,Double Jump Squat,,none,1.0,,none,confirmed_no_equipment,
ea_double_kettlebell_sled_push,Double Kettlebell Sled Push,,Kettlebells,1.0,,Kettlebell,resolved,
ea_double_knee_drive,Double Knee Drive,,none,1.0,,none,confirmed_no_equipment,
ea_double_pigeon_pose,Double Pigeon Pose,,none,1.0,,none,confirmed_no_equipment,
ea_double_punch_front_leg_lift,Double Punch Front Leg Lift,,none,1.0,,none,confirmed_no_equipment,
ea_downward_dog_sprint,Downward Dog Sprint,,none,1.0,,none,confirmed_no_equipment,
ea_downward_dog_toe_to_heel,Downward Dog Toe to Heel,,none,1.0,,none,confirmed_no_equipment,
ea_downward_dog_with_fingers_facing_feet,Downward Dog with Fingers Facing Feet,,none,1.0,,none,confirmed_no_equipment,
ea_drag_curl_dumbbell,Drag Curl Dumbbell,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_drag_curl_resistance_band,Drag Curl Resistance Band,Resistance Band,resistance band,1.0,True,Resistance bands,resolved,
ea_dragonfly,Dragonfly,,vertical pole,0.9,,none,unresolved,
ea_dumbbell_ab_crunch,Dumbbell Ab Crunch,Dumbbells,Dumbbell,1.0,True,Dumbbells,resolved,
ea_dumbbell_alternate_bench_press_high_start,Dumbbell Alternate Bench Press (high Start),Dumbbells,"Dumbbells, Flat Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_alternate_biceps_curl,Dumbbell Alternate Biceps Curl,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_alternate_biceps_curl_version_2,Dumbbell Alternate Biceps Curl (version 2),Dumbbells,"Dumbbells, Weight bench",1.0,True,Weight bench,resolved,
ea_dumbbell_alternate_seated_hammer_curl,Dumbbell Alternate Seated Hammer Curl,Dumbbells,"Dumbbells, Adjustable Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_alternate_shoulder_press,Dumbbell Alternate Shoulder Press,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_alternate_side_press,Dumbbell Alternate Side Press,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_alternating_arnold_press,Dumbbell Alternating Arnold Press,,Dumbbells,1.0,,Dumbbells,resolved,
ea_dumbbell_alternating_pendlay_row,Dumbbell Alternating Pendlay Row,,dumbbells,1.0,,Dumbbells,resolved,
ea_dumbbell_armpit_row,Dumbbell Armpit Row,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_arnold_press_seated,Dumbbell Arnold Press Seated,Dumbbells,"Dumbbells, Weight bench",1.0,True,Weight bench,resolved,
ea_dumbbell_arnold_press_version_2,Dumbbell Arnold Press (version 2),Dumbbells,"Dumbbells, Flat bench",1.0,True,Dumbbells,resolved,
ea_dumbbell_around_pullover,Dumbbell Around Pullover,Dumbbells,"Dumbbells, Weight bench",1.0,True,Weight bench,resolved,
ea_dumbbell_around_the_world,Dumbbell Around the World,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_bar_grip_sumo_squat,Dumbbell Bar Grip Sumo Squat,Dumbbells,Dumbbell,1.0,True,Dumbbells,resolved,
ea_dumbbell_bench_press,Dumbbell Bench Press,Dumbbells,"Dumbbells, Weight bench",1.0,True,Weight bench,resolved,
ea_dumbbell_bench_seated_press,Dumbbell Bench Seated Press,Dumbbells,"Dumbbells, Weight bench",1.0,True,Weight bench,resolved,
ea_dumbbell_bench_squat,Dumbbell Bench Squat,,"Dumbbells, Weight bench",1.0,,Weight bench,resolved,
ea_dumbbell_bent_arm_lateral_raise,Dumbbell Bent Arm Lateral Raise,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_bent_arm_pullover,Dumbbell Bent Arm Pullover,Dumbbells,"Dumbbell, Weight bench",1.0,True,Weight bench,resolved,
ea_dumbbell_bent_over_face_pull,Dumbbell Bent Over Face Pull,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_bent_over_reverse_row,Dumbbell Bent-over Reverse Row,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_bicep_curl_to_shoulder_press,Dumbbell Bicep Curl to Shoulder Press,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_biceps_curl_with_overhead_extension_on_stability_ball,Dumbbell Biceps Curl with Overhead Extension on Stability Ball,Dumbbells,"Dumbbells, Stability ball",1.0,True,Dumbbells,resolved,
ea_dumbbell_bulgarian_box_split_squat,Dumbbell Bulgarian Box Split Squat,Dumbbells,"Dumbbells, Plyo box",1.0,True,Dumbbells,resolved,
ea_dumbbell_bulgarian_split_squat,Dumbbell Bulgarian Split Squat,Dumbbells,"Dumbbells, Weight bench",1.0,True,Weight bench,resolved,
ea_dumbbell_chest_press_decline,Dumbbell Chest Press Decline,Dumbbells,"Dumbbells, Decline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_chest_press_flat,Dumbbell Chest Press Flat,Dumbbells,"Dumbbells, Weight bench",1.0,True,Weight bench,resolved,
ea_dumbbell_chest_press_incline_bench,Dumbbell Chest Press Incline Bench,Dumbbells,"Dumbbells, Incline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_chest_pull_over,Dumbbell Chest Pull Over,Dumbbells,"Dumbbell, Weight bench",1.0,True,Weight bench,resolved,
ea_dumbbell_chest_supported_lateral_raises,Dumbbell Chest Supported Lateral Raises,Dumbbells,"Dumbbells, adjustable weight bench",1.0,True,Weight bench,resolved,
ea_dumbbell_chest_supported_y_raise,Dumbbell Chest Supported Y Raise,,"Dumbbells, adjustable weight bench",1.0,,Weight bench,resolved,
ea_dumbbell_close_grip_shoulder_press_sit_up,Dumbbell Close Grip Shoulder Press Sit Up,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_close_grip_simultaneous_curl,Dumbbell Close-grip Simultaneous Curl,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_close_legs_deadlift,Dumbbell Close Legs Deadlift,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_cossack_squats_version_2,Dumbbell Cossack Squats (version 2),Dumbbells,Dumbbell,1.0,True,Dumbbells,resolved,
ea_dumbbell_cross_body_hammer_curl_version_2,Dumbbell Cross Body Hammer Curl (version 2),Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_crunch_hold_with_legs_off,Dumbbell Crunch Hold with Legs Off,Dumbbells,Dumbbell,1.0,True,Dumbbells,resolved,
ea_dumbbell_cuban_press_version_2,Dumbbell Cuban Press (version 2),Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_curl_press_extend,Dumbbell Curl Press Extend,,Dumbbells,1.0,,Dumbbells,resolved,
ea_dumbbell_curls,Dumbbell Curls,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_curls_alternating,Dumbbell Curls Alternating,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_curtsy_lunge,Dumbbell Curtsy Lunge,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_decline_alternate_bench_press,Dumbbell Decline Alternate Bench Press,Dumbbells,"Dumbbells, Decline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_decline_bench_press,Dumbbell Decline Bench Press,Dumbbells,"Dumbbells, Decline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_decline_close_neutral_grip_press,Dumbbell Decline Close Neutral Grip Press,,"Dumbbells, Weight bench",1.0,,Weight bench,resolved,
ea_dumbbell_decline_fly,Dumbbell Decline Fly,Dumbbells,"Dumbbells, Decline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_decline_hammer_press,Dumbbell Decline Hammer Press,Dumbbells,"Dumbbells, Decline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_decline_one_arm_hammer_press,Dumbbell Decline One Arm Hammer Press,Dumbbells,"Dumbbells, Decline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_decline_overhead_sit_up,Dumbbell Decline Overhead Sit-up,Dumbbells,"Dumbbells, Weight bench",1.0,True,Weight bench,resolved,
ea_dumbbell_decline_shrug,Dumbbell Decline Shrug,Dumbbells,"Dumbbells, Adjustable Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_decline_sit_up,Dumbbell Decline Sit-up,Dumbbells,"Dumbbells, Decline Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_decline_triceps_pull_over_extension,Dumbbell Decline Triceps Pull-over Extension,Dumbbells,"Dumbbells, Decline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_decline_twist_fly,Dumbbell Decline Twist Fly,Dumbbells,"Dumbbells, Decline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_diagonal_chop,Dumbbell Diagonal Chop,Dumbbells,Dumbbell,1.0,True,Dumbbells,resolved,
ea_dumbbell_drag_over_shoulder_bicep_curl,Dumbbell Drag Over Shoulder Bicep Curl,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_elbow_side_plank,Dumbbell Elbow Side Plank,,Dumbbell,1.0,,Dumbbells,resolved,
ea_dumbbell_external_rotatio,Dumbbell External Rotatio,Dumbbells,Dumbbell,1.0,True,Dumbbells,resolved,
ea_dumbbell_external_rotation,Dumbbell External Rotation,Dumbbells,Dumbbell,1.0,True,Dumbbells,resolved,
ea_dumbbell_face_down_lying_shoulder_pres,Dumbbell Face Down Lying Shoulder Pres,Dumbbells,"Dumbbells, Weight bench",1.0,True,Weight bench,resolved,
ea_dumbbell_face_down_lying_shoulder_press,Dumbbell Face Down Lying Shoulder Press,Dumbbells,"Dumbbells, Weight bench",1.0,True,Weight bench,resolved,
ea_dumbbell_farmer_walks,Dumbbell Farmer Walks,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_feet_elevated_figure_four_glute_bridge,Dumbbell Feet Elevated Figure Four Glute Bridge,,"Dumbbell, Plyo box",1.0,,Dumbbells,resolved,
ea_dumbbell_feet_elevated_glute_bridge,Dumbbell Feet Elevated Glute Bridge,"Dumbbell, Box","Dumbbell, Box",1.0,True,Dumbbells,resolved,
ea_dumbbell_feet_elevated_single_leg_glute_bridge,Dumbbell Feet Elevated Single Leg Glute Bridge,"Dumbbell, Box",Box,1.0,False,Plyo box,resolved,promoted on manual review: 
ea_dumbbell_feet_elevated_staggered_glute_bridge,Dumbbell Feet Elevated Staggered Glute Bridge,"Dumbbell, Box",Box,0.9,False,Plyo box,resolved,promoted on manual review: 
ea_dumbbell_figure_four_glute_bridge,Dumbbell Figure Four Glute Bridge,Dumbbell,none,1.0,False,Dumbbells,resolved,"batch 2, promoted on manual review (poster frame hides the held implement; title + sheet agree): "
ea_dumbbell_figure_four_hip_thrust,Dumbbell Figure Four Hip Thrust,"Bench, Dumbbell",Bench,0.95,False,Weight bench,resolved,promoted on manual review: 
ea_dumbbell_floor_fly,Dumbbell Floor Fly,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_fly_flat_bench,Dumbbell Fly Flat Bench,Dumbbells,"Dumbbells, Weight bench",1.0,True,Weight bench,resolved,
ea_dumbbell_fly_flat_bench_slow,Dumbbell Fly Flat Bench Slow,Dumbbells,"Dumbbells, Flat Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_fly_incline_bench,Dumbbell Fly Incline Bench,Dumbbells,"Dumbbells, Incline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_frog_jumps,Dumbbell Frog Jumps,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_front_rack_lunge,Dumbbell Front Rack Lunge,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_front_raise,Dumbbell Front Raise,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_front_raise_version_2,Dumbbell Front Raise (version 2),Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_front_squat,Dumbbell Front Squat,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_glute_bridge,Dumbbell Glute Bridge,Dumbbells,Dumbbell,1.0,True,Dumbbells,resolved,
ea_dumbbell_goblet_2_sec_hold_squat,Dumbbell Goblet 2 Sec Hold Squat,Dumbbells,Dumbbell,1.0,True,Dumbbells,resolved,
ea_dumbbell_goblet_curtsy_lunge,Dumbbell Goblet Curtsy Lunge,Dumbbells,none,0.9,False,Dumbbells,resolved,"batch 2, promoted on manual review (poster frame hides the held implement; title + sheet agree): "
ea_dumbbell_goblet_forward_lunge,Dumbbell Goblet Forward Lunge,Dumbbells,Dumbbell,1.0,True,Dumbbells,resolved,
ea_dumbbell_goblet_good_morning,Dumbbell Goblet Good Morning,,none,0.9,,none,confirmed_no_equipment,
ea_dumbbell_goblet_reverse_lunge,Dumbbell Goblet Reverse Lunge,,dumbbell,1.0,,Dumbbells,resolved,
ea_dumbbell_goblet_split_squat,Dumbbell Goblet Split Squat,Dumbbells,none,0.95,False,Dumbbells,resolved,"batch 2, promoted on manual review (poster frame hides the held implement; title + sheet agree): "
ea_dumbbell_goblet_split_squat_front_foot_elevanted,Dumbbell Goblet Split Squat Front Foot Elevanted,Dumbbells,"Dumbbell, Step platform",1.0,True,Dumbbells,resolved,
ea_dumbbell_goblet_squat,Dumbbell Goblet Squat,Dumbbells,Dumbbell,1.0,True,Dumbbells,resolved,
ea_dumbbell_half_biceps_curl_for_21s,Dumbbell Half Biceps Curl For 21s,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_half_kneeling_military_press,Dumbbell Half Kneeling Military Press,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_half_kneeling_wood_chopper,Dumbbell Half Kneeling Wood Chopper,,Dumbbell,1.0,,Dumbbells,resolved,
ea_dumbbell_hammer_curl,Dumbbell Hammer Curl,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_hammer_curl_simultaneous_arms,Dumbbell Hammer Curl Simultaneous Arms,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_hammer_grip_incline_bench_two_arm_row,Dumbbell Hammer Grip Incline Bench Two Arm Row,Dumbbells,"Dumbbells, Incline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_hammer_preacher_curl_simultaneous_arms,Dumbbell Hammer Preacher Curl Simultaneous Arms,Dumbbells,"Dumbbells, Preacher curl bench, EZ curl bar",1.0,True,Preacher curl bench,resolved,
ea_dumbbell_hammer_strict_curl,Dumbbell Hammer Strict Curl,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_hand_side_plank,Dumbbell Hand Side Plank,,Dumbbell,1.0,,Dumbbells,resolved,
ea_dumbbell_hang_power_clean,Dumbbell Hang Power Clean,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_hex_press,Dumbbell Hex Press,,"Dumbbells, Weight bench",1.0,,Weight bench,resolved,
ea_dumbbell_high_curl,Dumbbell High Curl,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_dumbbell_hip_thrust,Dumbbell Hip Thrust,Dumbbells,"Dumbbell, Weight bench",1.0,True,Weight bench,resolved,
ea_dumbbell_hip_thrust_version_2,Dumbbell Hip Thrust (version 2),Dumbbells,"Dumbbell, Weight bench",1.0,True,Weight bench,resolved,
ea_dumbbell_incline_alternate_bicep_curl,Dumbbell Incline Alternate Bicep Curl,Dumbbells,"Dumbbells, Incline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_incline_alternate_curl,Dumbbell Incline Alternate Curl,Dumbbells,"Dumbbells, Incline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_incline_alternate_hammer_curl,Dumbbell Incline Alternate Hammer Curl,Dumbbells,"Dumbbells, Incline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_incline_alternate_press,Dumbbell Incline Alternate Press,Dumbbells,"Dumbbells, Incline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_incline_bench_press,Dumbbell Incline Bench Press,Dumbbells,"Dumbbells, Incline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_incline_biceps_simultaneous_curl,Dumbbell Incline Biceps Simultaneous Curl,Dumbbells,"Dumbbells, Adjustable Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_incline_breeding,Dumbbell Incline Breeding,Dumbbells,"Dumbbells, Incline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_incline_fly,Dumbbell Incline Fly,Dumbbells,"Dumbbells, Incline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_incline_fly_on_exercise_ball,Dumbbell Incline Fly on Exercise Ball,Dumbbells,"Dumbbells, Stability ball",1.0,True,Dumbbells,resolved,
ea_dumbbell_incline_front_raise,Dumbbell Incline Front Raise,Dumbbells,"Dumbbells, Incline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_incline_hammer_shoulder_press,Dumbbell Incline Hammer Shoulder Press,Dumbbells,"Dumbbells, Incline Weight Bench",1.0,True,Weight bench,resolved,
ea_dumbbell_incline_hammer_simultaneous_curl,Dumbbell Incline Hammer Simultaneous Curl,Dumbbells,"Dumbbells, Incline Weight Bench",1.0,True,Weight bench,resolved,
