exercise_id,title_en,title_ru,equipment_id,equipment_label,muscles_n,primary_muscles_n,difficulty,duration_min,has_purpose_en,has_purpose_ru,steps_n,contraindications_n,contraindications,video_men,video_girl,poster_men,poster_girl,pose_target_id,form_check_supported,is_stretch,vendor_group,quarantined,summary_eq_steps0_en,summary_eq_steps0_ru,summary_cluster_size,steps_cluster_size,data_quality_status
ea_barbell_front_chest_lunges,Barbell Front Chest Lunges,Выпады со штангой на груди,barbell,Barbell,4,2,beginner,10,False,False,3,2,hip|knee,exercises/men/Legs/barbell front chest lunges.mp4,,assets/posters/men/ea_barbell_front_chest_lunges.jpg,,lunge,True,False,Legs,False,True,True,3,2,NO_PURPOSE;NO_FEMALE_CLIP;SHARED_SUMMARY;SHARED_STEPS
ea_barbell_front_chest_squat,Barbell Front Chest Squat,Присед со штангой на груди,squat_rack,Barbell,4,2,beginner,10,False,False,3,3,ankle|hip|knee,exercises/men/Legs/Barbell front chest squat.mp4,exercises/girl/Legs/barbell front chest squat.mp4,assets/posters/men/ea_barbell_front_chest_squat.jpg,assets/posters/girl/ea_barbell_front_chest_squat.jpg,squat,True,False,Legs,False,True,True,3,1,NO_PURPOSE;SHARED_SUMMARY
ea_barbell_front_lunges_with_small_pause,Barbell Front Lunges with Small Pause,Выпады со штангой вперед с короткой паузой,barbell,Barbell,4,2,beginner,10,False,False,3,3,hip|knee|upper_back,exercises/men/Legs/Barbell front lunges with small pause.mp4,,assets/posters/men/ea_barbell_front_lunges_with_small_pause.jpg,,lunge,True,False,Legs,False,True,True,3,1,NO_PURPOSE;NO_FEMALE_CLIP;SHARED_SUMMARY
ea_barbell_front_rack_lunge,Barbell Front Rack Lunge,Выпады со штангой на груди (фронтальный хват),barbell,Barbell,4,2,beginner,10,False,False,3,3,hip|knee|wrist,,exercises/girl/Legs/barbell front rack lunge.mp4,,assets/posters/girl/ea_barbell_front_rack_lunge.jpg,lunge,True,False,Legs,False,True,True,3,2,NO_PURPOSE;NO_MALE_CLIP;SHARED_SUMMARY;SHARED_STEPS
ea_barbell_front_squats,Barbell Front Squats,Фронтальные приседания со штангой,squat_rack,Barbell,5,2,beginner,10,False,False,4,5,ankle|hip|knee|lower_back|upper_back,exercises/men/Legs/Barbell front squats.mp4,exercises/girl/Legs/barbell front squat.mp4,assets/posters/men/ea_barbell_front_squats.jpg,assets/posters/girl/ea_barbell_front_squats.jpg,,False,False,Legs,False,True,True,1,1,NO_PURPOSE
ea_barbell_full_clean,Barbell Full Clean,Взятие штанги на грудь в сед,barbell,Barbell,6,3,beginner,10,False,False,4,2,lower_back|wrist,exercises/men/Powerlifting/Barbell full clean.mp4,exercises/girl/Powerlifting/barbell full clean.mp4,assets/posters/men/ea_barbell_full_clean.jpg,assets/posters/girl/ea_barbell_full_clean.jpg,,False,False,Powerlifting,False,True,True,5,1,NO_PURPOSE;SHARED_SUMMARY
ea_barbell_full_squat,Barbell Full Squat,Полный присед со штангой,squat_rack,Barbell,4,2,beginner,10,False,False,3,4,ankle|hip|knee|upper_back,exercises/men/Powerlifting/Barbell full squat.mp4,exercises/girl/Legs/Barbell Full Squat.mp4,assets/posters/men/ea_barbell_full_squat.jpg,assets/posters/girl/ea_barbell_full_squat.jpg,squat,True,False,Legs,False,True,True,9,3,NO_PURPOSE;SHARED_SUMMARY;SHARED_STEPS
ea_barbell_full_squat_side_pov,Barbell Full Squat Side Pov,Полный присед со штангой (вид сбоку),squat_rack,Barbell,4,2,beginner,10,False,False,3,4,ankle|hip|knee|upper_back,exercises/men/Legs/barbell full squat side pov.mp4,exercises/girl/Legs/Barbell Full Squat Side POV.mp4,assets/posters/men/ea_barbell_full_squat_side_pov.jpg,assets/posters/girl/ea_barbell_full_squat_side_pov.jpg,squat,True,False,Legs,False,True,True,9,3,NO_PURPOSE;SHARED_SUMMARY;SHARED_STEPS
ea_barbell_full_squat_wide,Barbell Full Squat Wide,Полный присед со штангой (широкая постановка ног),squat_rack,Barbell,4,2,beginner,10,False,False,3,4,ankle|hip|knee|upper_back,,exercises/girl/Legs/barbell full squat wide.mp4,,assets/posters/girl/ea_barbell_full_squat_wide.jpg,squat,True,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_MALE_CLIP
ea_barbell_full_squat_back,Barbell Full Squat(back),Полный присед со штангой (вид сзади),squat_rack,Barbell,4,2,beginner,10,False,False,3,4,ankle|hip|knee|upper_back,,exercises/girl/Legs/barbell full squat(back).mp4,,assets/posters/girl/ea_barbell_full_squat_back.jpg,squat,True,False,Legs,False,True,True,9,3,NO_PURPOSE;NO_MALE_CLIP;SHARED_SUMMARY;SHARED_STEPS
ea_barbell_full_squat_with_rack,Barbell Full Squat(with Rack),Полный присед со штангой (со стойкой),smith_machine,Barbell,4,2,beginner,10,False,False,3,4,ankle|hip|knee|upper_back,,exercises/girl/Legs/barbell full squat(with rack).mp4,,assets/posters/girl/ea_barbell_full_squat_with_rack.jpg,squat,True,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_MALE_CLIP
ea_barbell_full_zercher_squat,Barbell Full Zercher Squat,Полный присед Зерчера со штангой,barbell,Barbell,5,2,beginner,10,False,False,4,5,ankle|hip|knee|lower_back|upper_back,exercises/men/Legs/Barbell full zercher squat.mp4,exercises/girl/Legs/Barbell full Zercher Squat.mp4,assets/posters/men/ea_barbell_full_zercher_squat.jpg,assets/posters/girl/ea_barbell_full_zercher_squat.jpg,squat,True,False,Legs,False,True,True,1,1,NO_PURPOSE
ea_barbell_glute_bridge,Barbell Glute Bridge,Ягодичный мост со штангой,barbell,Barbell,3,1,beginner,10,False,False,4,1,hip,exercises/men/Legs/Barbell glute bridge.mp4,,assets/posters/men/ea_barbell_glute_bridge.jpg,,hinge,True,False,Legs,False,True,True,2,2,NO_PURPOSE;NO_FEMALE_CLIP;SHARED_SUMMARY;SHARED_STEPS
ea_barbell_glute_bridge_hands_on_bar,Barbell Glute Bridge (hands on Bar),Ягодичный мост со штангой (руки на грифе),barbell,Barbell,3,1,beginner,10,False,False,4,1,hip,,exercises/girl/Legs/Barbell Glute Bridge (hands on bar).mp4,,assets/posters/girl/ea_barbell_glute_bridge_hands_on_bar.jpg,hinge,True,False,Legs,False,True,True,2,2,NO_PURPOSE;NO_MALE_CLIP;SHARED_SUMMARY;SHARED_STEPS
ea_barbell_good_morning,Barbell Good Morning,Наклоны со штангой на плечах (Good Morning),barbell,Barbell,3,1,beginner,10,False,False,4,3,hip|lower_back|upper_back,exercises/men/Back/Barbell Good Morning.mp4,,assets/posters/men/ea_barbell_good_morning.jpg,,hinge,True,False,Back,False,True,True,9,1,NO_PURPOSE;NO_FEMALE_CLIP;SHARED_SUMMARY
ea_barbell_hang_clean,Barbell Hang Clean,Взятие штанги на грудь с виса,barbell,Barbell,0,0,beginner,10,True,True,5,2,lower_back|wrist,exercises/men/Powerlifting/Barbell Hang Clean.mp4,exercises/girl/Powerlifting/Barbell Hang Clean.mp4,assets/posters/men/ea_barbell_hang_clean.jpg,assets/posters/girl/ea_barbell_hang_clean.jpg,,False,False,Powerlifting,False,True,True,1,1,NO_MUSCLES;NO_PRIMARY_MUSCLES
ea_barbell_hip_thrust,Barbell Hip Thrust,Ягодичный мост со штангой,bench_press,Barbell,3,1,beginner,10,False,False,4,1,hip,exercises/men/Legs/Barbell Hip Thrust.mp4,exercises/girl/Legs/Barbell Hip Thrust.mp4,assets/posters/men/ea_barbell_hip_thrust.jpg,assets/posters/girl/ea_barbell_hip_thrust.jpg,hinge,True,False,Legs,False,True,True,1,1,NO_PURPOSE
ea_barbell_hooklying_bench_press,Barbell Hooklying Bench Press,Жим штанги лежа (ноги на скамье),bench_press,Barbell,1,0,beginner,10,True,True,5,1,shoulder,,exercises/girl/Chest/Barbell Hooklying Bench Press.mp4,,assets/posters/girl/ea_barbell_hooklying_bench_press.jpg,,False,False,Chest,False,True,True,1,1,NO_PRIMARY_MUSCLES;NO_MALE_CLIP
ea_barbell_hooklying_bench_press_close_elbows,Barbell Hooklying Bench Press Close Elbows,"Жим штанги лежа (ноги на скамье, локти прижаты)",bench_press,Barbell,1,0,beginner,10,True,True,5,1,shoulder,exercises/men/Chest/Barbell Hooklying Bench Press Close Elbows.mp4,,assets/posters/men/ea_barbell_hooklying_bench_press_close_elbows.jpg,,,False,False,Chest,False,True,True,1,1,NO_PRIMARY_MUSCLES;NO_FEMALE_CLIP
ea_barbell_incline_shoulders_press,Barbell Incline Shoulders Press,Жим штанги на наклонной скамье,bench_press,Barbell,3,1,beginner,10,False,False,4,1,shoulder,,exercises/girl/Shoulders/Barbell Incline Shoulders Press.mp4,,assets/posters/girl/ea_barbell_incline_shoulders_press.jpg,,False,False,Shoulders,False,True,True,1,1,NO_PURPOSE;NO_MALE_CLIP
ea_barbell_incline_shoulders_press_inside_squat_cage,Barbell Incline Shoulders Press (inside Squat Cage),Жим штанги на наклонной скамье для плеч (в силовой раме),squat_rack,Barbell,3,1,beginner,10,False,False,4,3,hip|knee|shoulder,,exercises/girl/Shoulders/Barbell Incline Shoulders Press (inside squat cage).mp4,,assets/posters/girl/ea_barbell_incline_shoulders_press_inside_squat_cage.jpg,,False,False,Shoulders,False,True,True,1,1,NO_PURPOSE;NO_MALE_CLIP
ea_barbell_inclined_bench_press,Barbell Inclined Bench Press,Жим штанги на наклонной скамье,bench_press,Barbell,2,0,beginner,10,False,False,4,1,shoulder,,exercises/girl/Chest/Barbell Inclined Bench Press.mp4,,assets/posters/girl/ea_barbell_inclined_bench_press.jpg,,False,False,Chest,False,True,True,1,1,NO_PRIMARY_MUSCLES;NO_PURPOSE;NO_MALE_CLIP
ea_barbell_jefferson_split_squat,Barbell Jefferson Split Squat,Сплит-присед Джефферсона со штангой,barbell,Barbell,4,2,beginner,10,False,False,4,3,ankle|hip|knee,exercises/men/Legs/Barbell jefferson split squat.mp4,,assets/posters/men/ea_barbell_jefferson_split_squat.jpg,,lunge,True,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_barbell_jefferson_squat,Barbell Jefferson Squat,Присед Джефферсона со штангой,barbell,Barbell,4,2,beginner,10,False,False,3,3,ankle|hip|knee,exercises/men/Legs/Barbell jefferson squat.mp4,exercises/girl/Legs/Barbell Jefferson Squat.mp4,assets/posters/men/ea_barbell_jefferson_squat.jpg,assets/posters/girl/ea_barbell_jefferson_squat.jpg,,False,False,Legs,False,True,True,1,1,NO_PURPOSE
ea_barbell_jm_bench_press,Barbell JM Bench Press,Жим JM со штангой,bench_press,Barbell,3,1,beginner,10,False,False,4,1,shoulder,exercises/men/Chest/Barbell JM bench press.mp4,,assets/posters/men/ea_barbell_jm_bench_press.jpg,,,False,False,Chest,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_barbell_jump_shrug,Barbell Jump Shrug,Шраги в прыжке со штангой,barbell,Barbell,0,0,beginner,10,True,True,5,5,ankle|knee|lower_back|neck|upper_back,exercises/men/Calisthenics-Cardio-Plyo-Functional/Barbell Jump Shrug.mp4,exercises/girl/Calisthenics-Cardio-Plyo-Functional/Barbell Jump Shrug.mp4,assets/posters/men/ea_barbell_jump_shrug.jpg,assets/posters/girl/ea_barbell_jump_shrug.jpg,,False,False,Calisthenics-Cardio-Plyo-Functional,False,True,True,1,1,NO_MUSCLES;NO_PRIMARY_MUSCLES
ea_barbell_jump_squat,Barbell Jump Squat,Присед в прыжке со штангой,barbell,Barbell,4,2,beginner,10,False,False,4,4,ankle|hip|knee|upper_back,exercises/men/Legs/Barbell jump squat.mp4,exercises/girl/Legs/Barbell Jump Squat.mp4,assets/posters/men/ea_barbell_jump_squat.jpg,assets/posters/girl/ea_barbell_jump_squat.jpg,squat,True,False,Legs,False,True,True,9,1,NO_PURPOSE;SHARED_SUMMARY
ea_barbell_kas_glute_bridge,Barbell KAS Glute Bridge,Ягодичный мост KAS со штангой,barbell,Barbell,3,1,beginner,10,False,False,4,1,hip,exercises/men/Legs/Barbell KAS glute bridge.mp4,exercises/girl/Legs/Barbell KAS Glute Bridge.mp4,assets/posters/men/ea_barbell_kas_glute_bridge.jpg,assets/posters/girl/ea_barbell_kas_glute_bridge.jpg,hinge,True,False,Legs,False,True,True,1,1,NO_PURPOSE
ea_barbell_kneeling_squat,Barbell Kneeling Squat,Присед на коленях со штангой,bench_press,Barbell,4,2,beginner,10,False,False,4,4,ankle|hip|knee|upper_back,exercises/men/Legs/barbell kneeling squat.mp4,,assets/posters/men/ea_barbell_kneeling_squat.jpg,,,False,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_barbell_landmine_chest_press,Barbell Landmine Chest Press,Жим штанги от груди в Landmine,barbell,Landmine,1,0,beginner,10,True,True,5,1,shoulder,exercises/men/Chest/Barbell landmine chest press.mp4,exercises/girl/Chest/Barbell landmine chest press.mp4,assets/posters/men/ea_barbell_landmine_chest_press.jpg,assets/posters/girl/ea_barbell_landmine_chest_press.jpg,,False,False,Chest,False,True,True,1,1,NO_PRIMARY_MUSCLES
ea_barbell_landmine_side_bend,Barbell Landmine Side Bend,Наклоны в сторону в Landmine со штангой,barbell,Landmine,1,0,beginner,10,True,True,5,0,,exercises/men/Abdominals/Barbell Landmine Side Bend.mp4,exercises/girl/Abdominals/Barbell Landmine Side Bend.mp4,assets/posters/men/ea_barbell_landmine_side_bend.jpg,assets/posters/girl/ea_barbell_landmine_side_bend.jpg,,False,False,Abdominals,False,True,True,1,1,NO_CONTRAINDICATION_TAGS;NO_PRIMARY_MUSCLES
ea_barbell_lap_curl,Barbell Lap Curl,Сгибание на бицепс со штангой на бёдрах,bench_press,Barbell,2,1,beginner,10,False,False,4,1,elbow,exercises/men/Biceps/barbell lap curl.mp4,,assets/posters/men/ea_barbell_lap_curl.jpg,,curl,True,False,Biceps,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_barbell_larsen_bench_press,Barbell Larsen Bench Press,Жим Ларсена со штангой,bench_press,Barbell,1,0,beginner,10,True,True,5,1,shoulder,exercises/men/Chest/Barbell Larsen Bench Press.mp4,exercises/girl/Chest/Barbell Larsen Bench Press.mp4,assets/posters/men/ea_barbell_larsen_bench_press.jpg,assets/posters/girl/ea_barbell_larsen_bench_press.jpg,,False,False,Chest,False,True,True,1,1,NO_PRIMARY_MUSCLES
ea_barbell_lateral_lunges,Barbell Lateral Lunges,Боковые выпады со штангой,barbell,Barbell,5,3,beginner,10,False,False,3,3,hip|knee|upper_back,exercises/men/Legs/Barbell lateral lunges.mp4,exercises/girl/Legs/Barbell Lateral Lunge.mp4,assets/posters/men/ea_barbell_lateral_lunges.jpg,assets/posters/girl/ea_barbell_lateral_lunges.jpg,lunge,True,False,Legs,False,True,True,9,1,NO_PURPOSE;SHARED_SUMMARY
ea_barbell_long_landmine_row,Barbell Long Landmine Row,Тяга штанги в Landmine (длинная),barbell,Landmine,4,1,beginner,10,False,False,4,1,upper_back,exercises/men/Back/Barbell Long Landmine Row.mp4,,assets/posters/men/ea_barbell_long_landmine_row.jpg,,,False,False,Back,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_barbell_low_bar_squat,Barbell Low Bar Squat,Присед со штангой низко на спине,squat_rack,Barbell,4,2,beginner,10,False,False,3,4,ankle|hip|knee|upper_back,exercises/men/Legs/Barbell low bar squat.mp4,exercises/girl/Legs/Barbell Low Bar Squat.mp4,assets/posters/men/ea_barbell_low_bar_squat.jpg,assets/posters/girl/ea_barbell_low_bar_squat.jpg,squat,True,False,Legs,False,True,True,1,1,NO_PURPOSE
ea_barbell_lunges,Barbell Lunges,Выпады со штангой,barbell,Barbell,4,2,beginner,10,False,False,3,3,hip|knee|upper_back,exercises/men/Legs/Barbell lunges.mp4,exercises/girl/Legs/Barbell Lunge.mp4,assets/posters/men/ea_barbell_lunges.jpg,assets/posters/girl/ea_barbell_lunges.jpg,lunge,True,False,Legs,False,True,True,3,1,NO_PURPOSE;SHARED_SUMMARY
ea_barbell_lunges_on_the_spot,Barbell Lunges on the Spot,Выпады со штангой на месте,barbell,Barbell,4,2,beginner,10,False,False,3,3,hip|knee|upper_back,exercises/men/Legs/barbell lunges on the spot.mp4,,assets/posters/men/ea_barbell_lunges_on_the_spot.jpg,,lunge,True,False,Legs,False,True,True,3,1,NO_PURPOSE;NO_FEMALE_CLIP;SHARED_SUMMARY
ea_barbell_lying_extension,Barbell Lying Extension,Разгибание рук со штангой лёжа,bench_press,Barbell,2,1,beginner,10,False,False,4,0,,,exercises/girl/Triceps/Barbell Lying extension.mp4,,assets/posters/girl/ea_barbell_lying_extension.jpg,,False,False,Triceps,False,True,True,4,2,NO_CONTRAINDICATION_TAGS;NO_PURPOSE;NO_MALE_CLIP;SHARED_SUMMARY;SHARED_STEPS
ea_barbell_lying_row,Barbell Lying Row,Тяга штанги лёжа,bench_press,Barbell,4,2,beginner,10,False,False,3,1,upper_back,exercises/men/Back/Barbell Lying Row.mp4,,assets/posters/men/ea_barbell_lying_row.jpg,,,False,False,Back,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_barbell_lying_triceps_extension,Barbell Lying Triceps Extension,Французский жим со штангой лёжа,bench_press,Barbell,2,1,beginner,10,False,False,4,1,elbow,exercises/men/Triceps/Barbell lying triceps extension.mp4,,assets/posters/men/ea_barbell_lying_triceps_extension.jpg,,,False,False,Triceps,False,True,True,4,2,NO_PURPOSE;NO_FEMALE_CLIP;SHARED_SUMMARY;SHARED_STEPS
ea_barbell_lying_triceps_skull_crusher,Barbell Lying Triceps Skull Crusher,Французский жим со штангой лёжа,bench_press,Barbell,2,1,beginner,10,False,False,4,1,elbow,,exercises/girl/Triceps/barbell lying triceps skull crusher.mp4,,assets/posters/girl/ea_barbell_lying_triceps_skull_crusher.jpg,,False,False,Triceps,False,True,True,4,2,NO_PURPOSE;NO_MALE_CLIP;SHARED_SUMMARY;SHARED_STEPS
ea_barbell_lying_triceps_skull_crushers,Barbell Lying Triceps Skull Crushers,Французский жим со штангой лёжа,bench_press,Barbell,2,1,beginner,10,False,False,4,1,elbow,exercises/men/Triceps/Barbell lying triceps skull crushers.mp4,,assets/posters/men/ea_barbell_lying_triceps_skull_crushers.jpg,,,False,False,Triceps,False,True,True,4,2,NO_PURPOSE;NO_FEMALE_CLIP;SHARED_SUMMARY;SHARED_STEPS
ea_barbell_meadows_row,Barbell Meadows Row,Тяга штанги в тренажере Landmine (Мэдоуз),barbell,Barbell,4,1,beginner,10,False,False,4,1,upper_back,exercises/men/Back/Barbell Meadows Row.mp4,,assets/posters/men/ea_barbell_meadows_row.jpg,,,False,False,Back,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_barbell_muscle_clean,Barbell Muscle Clean,Мышечный подъем штанги на грудь,barbell,Barbell,7,5,beginner,10,False,False,4,3,lower_back|upper_back|wrist,exercises/men/Powerlifting/Barbell muscle clean.mp4,exercises/girl/Powerlifting/barbell muscle clean.mp4,assets/posters/men/ea_barbell_muscle_clean.jpg,assets/posters/girl/ea_barbell_muscle_clean.jpg,,False,False,Powerlifting,False,True,True,2,1,NO_PURPOSE;SHARED_SUMMARY
ea_barbell_narrow_stance_full_squat,Barbell Narrow Stance Full Squat,Присед со штангой с узкой постановкой ног,squat_rack,Barbell,5,2,beginner,10,False,False,4,4,ankle|hip|knee|upper_back,,exercises/girl/Legs/barbell narrow stance full squat.mp4,,assets/posters/girl/ea_barbell_narrow_stance_full_squat.jpg,squat,True,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_MALE_CLIP
