path,file_type,domain,subsystem,purpose,production_or_test,referenced_by,active_or_legacy,data_source,security_sensitive,health_safety_sensitive,tests_known,documentation_known,audit_status,reviewer,notes
docs/p3d_boot.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p3d_login.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p3d_login2.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p4b_after.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p4b_boot.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p4b_login.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p4b_login2.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p4b_relaunch.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/p4b_relaunch2.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/README.md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/DEV_COMPLETION_SCOPE_v1.5.md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/DEV_SINGLE_FILE_MASTER_PROMPT_v1.6.md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/DEV_SINGLE_FILE_MASTER_PROMPT_v1.7_EN.md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/DEV_SINGLE_FILE_MASTER_PROMPT_v1.8_EN.md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/DEV_SINGLE_FILE_MASTER_PROMPT_v1.9_EN.md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/DEV_SINGLE_FILE_MASTER_PROMPT_v2.0_EN(1).md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/DEV_SINGLE_FILE_MASTER_PROMPT_v2.0_EN.md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/FIGMA_DECISION_REGISTRY_SCREEN_PROMPT_v1.3 (1).md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/FIGMA_DECISION_REGISTRY_SCREEN_PROMPT_v1.3.md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/FIGMA_FINAL_MINIMUM_SCOPE_PROMPT_v1.5 (1).md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/FIGMA_FINAL_MINIMUM_SCOPE_PROMPT_v1.5.md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/FIGMA_FULL_APP_REFACTOR_PROMPT_v1.3 (1).md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/FIGMA_FULL_APP_REFACTOR_PROMPT_v1.3.md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/HANDOFF_GAP_MATRIX_v1.5 (1).md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/HANDOFF_GAP_MATRIX_v1.5.md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/LATEST_DEV_SINGLE_FILE_MASTER_PROMPT_EN.md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/OPEN_DECISIONS_REGISTER_v1.3.md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/R2_SCANNER_EXECUTION_CORRECTION_v2.0(1).md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/R2_SCANNER_EXECUTION_CORRECTION_v2.0.md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/R2_SCANNER_SCOPE_CORRECTION_v1.9.md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/Review Existing Examples (Copy).zip,zip,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/emulator/f2_home_2026-08-09.png,png,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/emulator/README.md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_045.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_048.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_051.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_054.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_057.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_060.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_063.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_066.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_069.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_072.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_075.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_078.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_081.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_084.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_087.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_090.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_093.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_096.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_099.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_102.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_105.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_108.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_111.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_114.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_117.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_120.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_123.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_126.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_129.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_132.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_135.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_138.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_141.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_144.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_147.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_150.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_153.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_156.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_159.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_162.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_165.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_168.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_171.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_174.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_177.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_180.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_183.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_186.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/p_189.jpg,jpg,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
docs/Redisign/reference/prototype/README.md,md,DOCUMENTATION,,Doc,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
wear/build.gradle.kts,kts,WEARABLES,,Wear OS,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
wear/gradle.properties,properties,WEARABLES,,Wear OS,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
wear/README.md,md,WEARABLES,,Wear OS,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
wear/settings.gradle.kts,kts,WEARABLES,,Wear OS,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
wear/src/main/AndroidManifest.xml,xml,WEARABLES,,Wear OS,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
wear/src/main/java/com/fitnessapp/wear/MainActivity.kt,kt,WEARABLES,,Wear OS,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
wear/src/main/java/com/fitnessapp/wear/data/WearStateListenerService.kt,kt,WEARABLES,,Wear OS,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
wear/src/main/java/com/fitnessapp/wear/data/WearStateRepository.kt,kt,WEARABLES,,Wear OS,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
wear/src/main/java/com/fitnessapp/wear/ui/WatchFace.kt,kt,WEARABLES,,Wear OS,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
public/checkout-cancel.html,html,STORAGE,,Static page,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
public/checkout-success.html,html,STORAGE,,Static page,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
public/portal-return.html,html,STORAGE,,Static page,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
public/privacy.html,html,STORAGE,,Static page,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
public/terms.html,html,STORAGE,,Static page,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
public/coach/onboarding-done.html,html,STORAGE,,Static page,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
public/coach/onboarding-refresh.html,html,STORAGE,,Static page,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
data/preflight/video_hosting.json,json,EVIDENCE,,Data,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
data/staging/free_exercise_db_import_en.json,json,EVIDENCE,,Data,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
data/staging/video_library.json,json,EVIDENCE,,Data,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
data/staging/library/abs.json,json,EVIDENCE,,Data,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
data/staging/library/back.json,json,EVIDENCE,,Data,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
data/staging/library/biceps.json,json,EVIDENCE,,Data,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
data/staging/library/calves.json,json,EVIDENCE,,Data,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
data/staging/library/cardio.json,json,EVIDENCE,,Data,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
data/staging/library/chest.json,json,EVIDENCE,,Data,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
data/staging/library/forearms.json,json,EVIDENCE,,Data,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
data/staging/library/hips.json,json,EVIDENCE,,Data,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
data/staging/library/mix.json,json,EVIDENCE,,Data,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
data/staging/library/shoulders.json,json,EVIDENCE,,Data,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
data/staging/library/trapezius.json,json,EVIDENCE,,Data,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
data/staging/library/triceps.json,json,EVIDENCE,,Data,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
data/staging/library/UNSURE.txt,txt,EVIDENCE,,Data,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
firestore.rules,rules,FIRESTORE,,Config / root artefact,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
firestore.indexes.json,json,FIRESTORE,,Config / root artefact,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
firebase.json,json,FIREBASE,,Config / root artefact,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/pubspec.yaml,yaml,APP ENTRYPOINT,,Config / root artefact,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
functions/package.json,json,CLOUD FUNCTIONS,,Config / root artefact,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
.github/workflows/flutter.yml,yml,TESTS,,Config / root artefact,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
.github/workflows/functions.yml,yml,TESTS,,Config / root artefact,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
CLAUDE.md,md,DOCUMENTATION,,Config / root artefact,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
AGENTS.md,md,DOCUMENTATION,,Config / root artefact,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
FITNESS_APP_TASK_LIST.md,md,PLANS,,Config / root artefact,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/assets/models/equipment_v1.tflite,tflite,MODEL ARTIFACTS,,Config / root artefact,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/assets/models/README.md,md,MODEL ARTIFACTS,,Config / root artefact,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/assets/data/exercises_vendor.json,json,EXERCISE CATALOG,,Shipped dataset,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/assets/data/exercises_vendor.ru.json,json,EXERCISE CATALOG,,Shipped dataset,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/assets/data/equipment.json,json,EXERCISE CATALOG,,Shipped dataset,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/assets/data/equipment.ru.json,json,EXERCISE CATALOG,,Shipped dataset,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/assets/data/equipment_aliases.json,json,EXERCISE CATALOG,,Shipped dataset,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/assets/data/exercises_quarantine.json,json,EXERCISE CATALOG,,Shipped dataset,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
