id,title,group,has_purpose,final_priority,confirmed_real_issue_codes,visual_status
ea_ski_ergometer_cross_country_ski_triceps_extension_pull,Ski Ergometer Cross Country Ski Triceps Extension Pull,Calisthenics-Cardio-Plyo-Functional,False,PASS,,NOT_VERIFIED
ea_skipping,Skipping,Calisthenics-Cardio-Plyo-Functional,False,PASS,,NOT_VERIFIED
ea_sled_battle_rope_pull,Sled Battle Rope Pull,Calisthenics-Cardio-Plyo-Functional,True,PASS,,PASS
ea_sled_drag_and_row,Sled Drag and Row,Calisthenics-Cardio-Plyo-Functional,True,PASS,,PASS
ea_standing_toe_touch,Standing Toe Touch,Calisthenics-Cardio-Plyo-Functional,False,PASS,,NOT_VERIFIED
ea_star_jump,Star Jump,Calisthenics-Cardio-Plyo-Functional,False,PASS,,NOT_VERIFIED
ea_stationary_exercise_bike,Stationary Exercise Bike,Calisthenics-Cardio-Plyo-Functional,False,PASS,,NOT_VERIFIED
ea_stepmill_machine_steps,Stepmill Machine Steps,Calisthenics-Cardio-Plyo-Functional,True,PASS,,PASS
ea_suspension_trainer_with_grips_mountain_climber,Suspension Trainer with Grips Mountain Climber,Calisthenics-Cardio-Plyo-Functional,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_pike,Suspension Trainer with Grips Pike,Calisthenics-Cardio-Plyo-Functional,False,PASS,,NOT_VERIFIED
ea_tennis_forehand_ground_stroke,Tennis Forehand Ground Stroke,Calisthenics-Cardio-Plyo-Functional,True,PASS,,PASS
ea_the_wall_ball,The Wall Ball,Calisthenics-Cardio-Plyo-Functional,True,PASS,,PASS
ea_treadmill_jogging,Treadmill Jogging,Calisthenics-Cardio-Plyo-Functional,False,PASS,,NOT_VERIFIED
ea_treadmill_running,Treadmill Running,Calisthenics-Cardio-Plyo-Functional,False,PASS,,NOT_VERIFIED
ea_treadmill_walk,Treadmill Walk,Calisthenics-Cardio-Plyo-Functional,True,PASS,,PASS
ea_tyre_flip,Tyre Flip,Calisthenics-Cardio-Plyo-Functional,True,PASS,,PASS
ea_tyre_hammering,Tyre Hammering,Calisthenics-Cardio-Plyo-Functional,True,P1,PRIOR_REAUDIT,PASS
ea_unilateral_box_jump,Unilateral Box Jump,Calisthenics-Cardio-Plyo-Functional,True,PASS,,PASS
ea_unilateral_box_jump_bilateral_deceleration,Unilateral Box Jump - Bilateral Deceleration,Calisthenics-Cardio-Plyo-Functional,True,PASS,,PASS
ea_unilateral_front_plank,Unilateral Front Plank,Calisthenics-Cardio-Plyo-Functional,True,PASS,,PASS
ea_unilateral_jumps,Unilateral Jumps,Calisthenics-Cardio-Plyo-Functional,True,PASS,,PASS
ea_unilateral_plank,Unilateral Plank,Calisthenics-Cardio-Plyo-Functional,True,PASS,,PASS
ea_walking,Walking,Calisthenics-Cardio-Plyo-Functional,False,PASS,,NOT_VERIFIED
ea_walking_fast,Walking Fast,Calisthenics-Cardio-Plyo-Functional,False,PASS,,NOT_VERIFIED
ea_archer_push_up,Archer Push Up,Chest,False,PASS,,NOT_VERIFIED
ea_assisted_weighted_push_up,Assisted Weighted Push Up,Chest,False,PASS,,NOT_VERIFIED
ea_band_bench_press,Band Bench Press,Chest,False,PASS,,NOT_VERIFIED
ea_band_chest_fly,Band Chest Fly,Chest,False,PASS,,NOT_VERIFIED
ea_band_cross_body_one_arm_chest_press,Band Cross Body One Arm Chest Press,Chest,False,PASS,,NOT_VERIFIED
ea_band_high_fly,Band High Fly,Chest,False,PASS,,NOT_VERIFIED
ea_band_incline_bench_press,Band Incline Bench Press,Chest,False,PASS,,NOT_VERIFIED
ea_band_incline_fly,Band Incline Fly,Chest,False,PASS,,NOT_VERIFIED
ea_band_incline_hammer_press,Band Incline Hammer Press,Chest,False,PASS,,NOT_VERIFIED
ea_band_incline_palms_back_press,Band Incline Palms Back Press,Chest,False,PASS,,NOT_VERIFIED
ea_band_low_alternate_chest_press,Band Low Alternate Chest Press,Chest,False,PASS,,NOT_VERIFIED
ea_band_low_chest_fly,Band Low Chest Fly,Chest,False,PASS,,NOT_VERIFIED
ea_band_low_chest_press,Band Low Chest Press,Chest,False,PASS,,NOT_VERIFIED
ea_band_pallof_press,Band Pallof Press,Chest,True,PASS,,PASS
ea_band_palloff_press,Band Palloff Press,Chest,False,PASS,,NOT_VERIFIED
ea_band_push_up,Band Push-up,Chest,False,PASS,,NOT_VERIFIED
ea_band_single_arm_pec_fly,Band Single Arm Pec Fly,Chest,False,PASS,,NOT_VERIFIED
ea_barbell_bench_press,Barbell Bench Press,Chest,False,PASS,,NOT_VERIFIED
ea_barbell_bench_press_decline,Barbell Bench Press Decline,Chest,False,PASS,,NOT_VERIFIED
ea_barbell_bench_press_incline,Barbell Bench Press Incline,Chest,False,PASS,,NOT_VERIFIED
ea_barbell_floor_chest_press,Barbell Floor Chest Press,Chest,False,PASS,,NOT_VERIFIED
ea_barbell_hooklying_bench_press,Barbell Hooklying Bench Press,Chest,True,PASS,,PASS
ea_barbell_hooklying_bench_press_close_elbows,Barbell Hooklying Bench Press Close Elbows,Chest,True,PASS,,PASS
ea_barbell_inclined_bench_press,Barbell Inclined Bench Press,Chest,False,PASS,,NOT_VERIFIED
ea_barbell_jm_bench_press,Barbell JM Bench Press,Chest,False,PASS,,NOT_VERIFIED
ea_barbell_landmine_chest_press,Barbell Landmine Chest Press,Chest,True,PASS,,PASS
ea_barbell_larsen_bench_press,Barbell Larsen Bench Press,Chest,True,PASS,,PASS
ea_barbell_pause_incline_bench_press,Barbell Pause Incline Bench Press,Chest,False,PASS,,NOT_VERIFIED
ea_barbell_pullover_to_triceps_extension,Barbell Pullover to Triceps Extension,Chest,False,PASS,,NOT_VERIFIED
ea_barbell_reverse_close_grip_bench_press,Barbell Reverse Close Grip Bench Press,Chest,False,PASS,,NOT_VERIFIED
ea_barbell_reverse_grip_bench_press,Barbell Reverse Grip Bench Press,Chest,False,PASS,,NOT_VERIFIED
ea_barbell_smith_chest_press,Barbell Smith Chest Press,Chest,False,PASS,,NOT_VERIFIED
ea_barbell_spoto_press,Barbell Spoto Press,Chest,True,PASS,,PASS
ea_barbell_wide_bench_press,Barbell Wide Bench Press,Chest,False,PASS,,NOT_VERIFIED
ea_bodyweight_standing_fly,Bodyweight Standing Fly,Chest,False,PASS,,NOT_VERIFIED
ea_bodyweight_svend_press,Bodyweight Svend Press,Chest,False,PASS,,NOT_VERIFIED
ea_cable_bench_fly_press,Cable Bench Fly Press,Chest,False,PASS,,NOT_VERIFIED
ea_cable_core_palloff_press,Cable Core Palloff Press,Chest,True,PASS,,PASS
ea_cable_low_fly,Cable Low Fly,Chest,False,PASS,,NOT_VERIFIED
ea_cable_lying_fly,Cable Lying Fly,Chest,False,PASS,,NOT_VERIFIED
ea_cable_machine_low_to_high,Cable Machine Low to High,Chest,False,PASS,,NOT_VERIFIED
ea_cable_middle_fly,Cable Middle Fly,Chest,False,PASS,,NOT_VERIFIED
ea_cable_one_arm_chest_fly_bent,Cable One Arm Chest Fly Bent,Chest,False,PASS,,NOT_VERIFIED
ea_cable_standing_up_straight_crossovers,Cable Standing Up Straight Crossovers,Chest,False,PASS,,NOT_VERIFIED
ea_cable_upper_chest_crossover,Cable Upper Chest Crossover,Chest,False,PASS,,NOT_VERIFIED
ea_chest_bench_press_correct_stance,Chest Bench Press Correct Stance,Chest,False,PASS,,NOT_VERIFIED
ea_chest_dip,Chest Dip,Chest,False,PASS,,NOT_VERIFIED
ea_chest_dip_on_dip_station,Chest Dip (on Dip Station),Chest,False,PASS,,NOT_VERIFIED
ea_chest_dip_machine,Chest Dip Machine,Chest,False,PASS,,NOT_VERIFIED
ea_chest_dip_weighted,Chest Dip Weighted,Chest,False,PASS,,NOT_VERIFIED
ea_chest_dip_weighted_slow,Chest Dip Weighted Slow,Chest,False,PASS,,NOT_VERIFIED
ea_chest_dip_on_bench,Chest Dip on Bench,Chest,False,PASS,,NOT_VERIFIED
ea_chest_dip_with_pause_bodyweight,Chest Dip with Pause Bodyweight,Chest,False,PASS,,NOT_VERIFIED
ea_chest_fly_low_to_high_resistance_band,Chest Fly Low to High Resistance Band,Chest,False,PASS,,NOT_VERIFIED
ea_chest_press_front_resistance_band,Chest Press Front Resistance Band,Chest,False,PASS,,NOT_VERIFIED
ea_chest_press_high_to_low_cable_resistance_band,Chest Press High to Low Cable Resistance Band,Chest,False,PASS,,NOT_VERIFIED
ea_chest_press_low_to_high_resistance_band,Chest Press Low to High Resistance Band,Chest,False,PASS,,NOT_VERIFIED
ea_chest_press_machine,Chest Press Machine,Chest,False,PASS,,NOT_VERIFIED
ea_chest_tap_push_up,Chest Tap Push Up,Chest,False,PASS,,NOT_VERIFIED
ea_clap_push_ups,Clap Push Ups,Chest,False,PASS,,NOT_VERIFIED
ea_climber_a_padded_stool_supported,Climber a Padded Stool Supported,Chest,False,PASS,,NOT_VERIFIED
ea_clock_push_ups,Clock Push Ups,Chest,False,PASS,,NOT_VERIFIED
ea_close_grip_barbell_bench_press,Close Grip Barbell Bench Press,Chest,False,PASS,,NOT_VERIFIED
ea_close_grip_push_up,Close Grip Push Up,Chest,False,PASS,,NOT_VERIFIED
ea_decline_kneeling_push_up,Decline Kneeling Push Up,Chest,False,PASS,,NOT_VERIFIED
ea_decline_kneeling_push_up_on_box,Decline Kneeling Push Up on Box,Chest,False,PASS,,NOT_VERIFIED
ea_decline_push_up,Decline Push Up,Chest,False,PASS,,NOT_VERIFIED
ea_decline_push_up_against_wall,Decline Push Up Against Wall,Chest,False,PASS,,NOT_VERIFIED
ea_deep_push_up,Deep Push-up,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_alternate_bench_press_high_start,Dumbbell Alternate Bench Press (high Start),Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_around_pullover,Dumbbell Around Pullover,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_bench_press,Dumbbell Bench Press,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_chest_press_decline,Dumbbell Chest Press Decline,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_chest_press_flat,Dumbbell Chest Press Flat,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_chest_press_incline_bench,Dumbbell Chest Press Incline Bench,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_chest_pull_over,Dumbbell Chest Pull Over,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_decline_alternate_bench_press,Dumbbell Decline Alternate Bench Press,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_decline_bench_press,Dumbbell Decline Bench Press,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_decline_close_neutral_grip_press,Dumbbell Decline Close Neutral Grip Press,Chest,True,PASS,,PASS
ea_dumbbell_decline_fly,Dumbbell Decline Fly,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_decline_hammer_press,Dumbbell Decline Hammer Press,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_decline_one_arm_hammer_press,Dumbbell Decline One Arm Hammer Press,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_decline_twist_fly,Dumbbell Decline Twist Fly,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_floor_fly,Dumbbell Floor Fly,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_fly_flat_bench,Dumbbell Fly Flat Bench,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_fly_flat_bench_slow,Dumbbell Fly Flat Bench Slow,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_fly_incline_bench,Dumbbell Fly Incline Bench,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_hex_press,Dumbbell Hex Press,Chest,True,PASS,,PASS
ea_dumbbell_incline_alternate_press,Dumbbell Incline Alternate Press,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_incline_bench_press,Dumbbell Incline Bench Press,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_incline_fly,Dumbbell Incline Fly,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_incline_fly_on_exercise_ball,Dumbbell Incline Fly on Exercise Ball,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_incline_one_arm_press,Dumbbell Incline One Arm Press,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_incline_palms_back_press,Dumbbell Incline Palms Back Press,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_incline_squeeze_press,Dumbbell Incline Squeeze Press,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_incline_svend_close_grip_press,Dumbbell Incline Svend Close Grip Press,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_incline_twisted_fly,Dumbbell Incline Twisted Fly,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_lying_on_floor_chest_press,Dumbbell Lying on Floor Chest Press,Chest,True,P1,MEDICAL_CLAIM,PASS
ea_dumbbell_one_arm_floor_fly,Dumbbell One Arm Floor Fly,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_one_arm_floor_press,Dumbbell One Arm Floor Press,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_one_arm_wide_grip_bench_press,Dumbbell One Arm Wide Grip Bench Press,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_single_arm_floor_press,Dumbbell Single Arm Floor Press,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_single_arm_floor_press_from_close_elbow,Dumbbell Single Arm Floor Press From Close Elbow,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_standing_single_arm_cross_raise,Dumbbell Standing Single Arm Cross Raise,Chest,False,PASS,,NOT_VERIFIED
ea_dumbbell_svend_press,Dumbbell Svend Press,Chest,False,PASS,,NOT_VERIFIED
ea_elevated_push_up,Elevated Push Up,Chest,False,PASS,,NOT_VERIFIED
ea_explosive_push_ups,Explosive Push Ups,Chest,False,PASS,,NOT_VERIFIED
ea_flat_bench_cable_fly,Flat Bench Cable Fly,Chest,False,PASS,,NOT_VERIFIED
ea_floor_cable_resistance_band_press,Floor Cable Resistance Band Press,Chest,False,PASS,,NOT_VERIFIED
ea_full_planche_push_up,Full Planche Push Up,Chest,False,PASS,,NOT_VERIFIED
ea_hammer_strength_mts_iso_lateral_decline_press_alternate_arms,Hammer Strength MTS Iso-lateral Decline Press Alternate Arms,Chest,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_hammer_strength_mts_iso_lateral_decline_press_alternating_arms,Hammer Strength MTS Iso-lateral Decline Press Alternating Arms,Chest,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_hammer_strength_mts_iso_lateral_decline_press_both_arms,Hammer Strength MTS Iso-lateral Decline Press Both Arms,Chest,False,PASS,,NOT_VERIFIED
ea_hammer_strength_mts_iso_lateral_decline_press_single_arm,Hammer Strength MTS Iso-lateral Decline Press Single Arm,Chest,False,PASS,,NOT_VERIFIED
ea_hammer_strength_plate_loaded_combination_iso_lateral_chest_chest_press,Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press,Chest,False,PASS,,NOT_VERIFIED
ea_hammer_strength_plate_loaded_combination_iso_lateral_chest_chest_press_alternate_arm,Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press Alternate Arm,Chest,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_hammer_strength_plate_loaded_combination_iso_lateral_chest_chest_press_alternating_arms,Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press_alternating Arms,Chest,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_hammer_strength_plate_loaded_combination_iso_lateral_chest_chest_press_single_arm,Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press_single Arm,Chest,False,PASS,,NOT_VERIFIED
ea_hold_the_world_med_ball_chest_press,Hold the World Med Ball Chest Press,Chest,True,PASS,,PASS
ea_incline_bench_cable_fly,Incline Bench Cable Fly,Chest,False,PASS,,NOT_VERIFIED
ea_incline_push_up_on_box,Incline Push-up (on Box),Chest,False,PASS,,NOT_VERIFIED
ea_kettlebell_single_arm_chest_fly,Kettlebell Single Arm Chest Fly,Chest,True,PASS,,PASS
ea_kneeling_push_up,Kneeling Push-up,Chest,True,P2,SUPERLATIVE_CLAIM,PASS
ea_landmine_chest_press,Landmine Chest Press,Chest,False,PASS,,NOT_VERIFIED
ea_lying_pull_over_with_resistance_band_cable,Lying Pull Over with Resistance Band Cable,Chest,False,PASS,,NOT_VERIFIED
ea_machine_chest_press_decline,Machine Chest Press Decline,Chest,False,PASS,,NOT_VERIFIED
ea_machine_chest_press_incline,Machine Chest Press Incline,Chest,False,PASS,,NOT_VERIFIED
ea_machine_fly,Machine Fly,Chest,False,PASS,,NOT_VERIFIED
ea_normal_push_up,Normal Push-up,Chest,False,PASS,,NOT_VERIFIED
ea_one_arm_push_up,One Arm Push Up,Chest,True,PASS,,PASS
ea_pec_deck_fly_machine,Pec Deck Fly Machine,Chest,False,PASS,,NOT_VERIFIED
ea_pec_deck_fly_machine_flies,Pec Deck Fly Machine Flies,Chest,True,PASS,,PASS
ea_plate_deficit_pushup,Plate Deficit Pushup,Chest,True,PASS,,PASS
ea_plate_glute_bridge_to_chest_press,Plate Glute Bridge to Chest Press,Chest,True,PASS,,PASS
ea_plate_press,Plate Press,Chest,True,PASS,,PASS
ea_push_pull_front_handle_push,Push Pull Front Handle Push,Chest,True,PASS,,PASS
ea_push_up_plus,Push Up Plus,Chest,False,PASS,,NOT_VERIFIED
ea_push_up_and_rotation,Push Up and Rotation,Chest,False,PASS,,NOT_VERIFIED
ea_push_ups_bodyweight,Push Ups Bodyweight,Chest,False,PASS,,NOT_VERIFIED
ea_resistance_band_assisted_push_up,Resistance Band Assisted Push-up,Chest,False,PASS,,NOT_VERIFIED
ea_side_to_side_push_up,Side to Side Push Up,Chest,False,PASS,,NOT_VERIFIED
ea_smith_machine_press_decline,Smith Machine Press Decline,Chest,False,PASS,,NOT_VERIFIED
ea_smith_machine_press_flat,Smith Machine Press Flat,Chest,False,PASS,,NOT_VERIFIED
ea_smith_machine_press_incline,Smith Machine Press Incline,Chest,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_chest_fly,Suspension Trainer with Grips Chest Fly,Chest,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_decline_push_up,Suspension Trainer with Grips Decline Push-up,Chest,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_push_up_to_side_plank,Suspension Trainer with Grips Push-up to Side Plank,Chest,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_reverse_push_up,Suspension Trainer with Grips Reverse Push-up,Chest,False,PASS,,NOT_VERIFIED
ea_svend_press_decline_bench,Svend Press Decline Bench,Chest,False,PASS,,NOT_VERIFIED
ea_svend_press_flat_bench,Svend Press Flat Bench,Chest,False,PASS,,NOT_VERIFIED
ea_svend_press_incline_bench,Svend Press Incline Bench,Chest,False,PASS,,NOT_VERIFIED
ea_wide_push_ups_bodyweight,Wide Push Ups Bodyweight,Chest,False,PASS,,NOT_VERIFIED
ea_band_wrist_curl_single_arm,Band Wrist Curl Single Arm,Forearms,True,PASS,,PASS
ea_barbell_palm_down_wrist_curl_over_a_bench,Barbell Palm Down Wrist Curl Over a Bench,Forearms,False,PASS,,NOT_VERIFIED
ea_barbell_standing_back_wrist_curl,Barbell Standing Back Wrist Curl,Forearms,False,PASS,,NOT_VERIFIED
ea_barbell_wrist_curl_wide_legs,Barbell Wrist Curl Wide Legs,Forearms,False,PASS,,NOT_VERIFIED
ea_barbell_wrist_curl_on_knees,Barbell Wrist Curl on Knees,Forearms,False,PASS,,NOT_VERIFIED
ea_barbell_wrist_extension_on_knees,Barbell Wrist Extension on Knees,Forearms,False,PASS,,NOT_VERIFIED
ea_cable_wrist_curl,Cable Wrist Curl,Forearms,False,PASS,,NOT_VERIFIED
ea_cable_wrist_extension,Cable Wrist Extension,Forearms,True,P1,PRIOR_REAUDIT; SUPERLATIVE_CLAIM,PASS
ea_dumbbell_lying_pronation_rotation_on_floor,Dumbbell Lying Pronation Rotation on Floor,Forearms,False,PASS,,NOT_VERIFIED
ea_dumbbell_one_arm_reverse_wrist_curl,Dumbbell One Arm Reverse Wrist Curl,Forearms,False,PASS,,NOT_VERIFIED
ea_dumbbell_one_arm_seated_neutral_wrist_curl,Dumbbell One Arm Seated Neutral Wrist Curl,Forearms,False,PASS,,NOT_VERIFIED
ea_dumbbell_one_arm_wrist_curl,Dumbbell One Arm Wrist Curl,Forearms,False,PASS,,NOT_VERIFIED
ea_dumbbell_over_bench_reverse_wrist_curl,Dumbbell Over Bench Reverse Wrist Curl,Forearms,False,PASS,,NOT_VERIFIED
ea_dumbbell_over_bench_wrist_curl,Dumbbell Over Bench Wrist Curl,Forearms,False,PASS,,NOT_VERIFIED
ea_dumbbell_reverse_wrist_curl,Dumbbell Reverse Wrist Curl,Forearms,False,PASS,,NOT_VERIFIED
ea_dumbbell_seated_neutral_wrist_curl,Dumbbell Seated Neutral Wrist Curl,Forearms,False,PASS,,NOT_VERIFIED
ea_dumbbell_standing_wrist_curl,Dumbbell Standing Wrist Curl,Forearms,False,PASS,,NOT_VERIFIED
ea_ez_bar_seated_wrist_curl,EZ Bar Seated Wrist Curl,Forearms,False,PASS,,NOT_VERIFIED
ea_kettlebell_wrist_curl,Kettlebell Wrist Curl,Forearms,True,PASS,,PASS
ea_kettlebell_wrist_extension,Kettlebell Wrist Extension,Forearms,True,PASS,,PASS
ea_wrist_curl_barbell,Wrist Curl Barbell,Forearms,False,PASS,,NOT_VERIFIED
ea_wrist_curl_dumbbell,Wrist Curl Dumbbell,Forearms,False,PASS,,NOT_VERIFIED
ea_wrist_extension_barbell,Wrist Extension Barbell,Forearms,False,PASS,,NOT_VERIFIED
ea_wrist_extension_dumbbell,Wrist Extension Dumbbell,Forearms,False,PASS,,NOT_VERIFIED
ea_4_reverse_lunge_and_4_side_taps,4 Reverse Lunge and 4 Side Taps,Legs,False,PASS,,NOT_VERIFIED
ea_45_degrees_step_out,45 Degrees Step Out,Legs,False,PASS,,NOT_VERIFIED
ea_alternate_heel_touch_side_kick_squat,Alternate Heel Touch Side Kick Squat,Legs,False,PASS,,NOT_VERIFIED
ea_alternate_single_leg_raises_plank,Alternate Single Leg Raises Plank,Legs,False,P2,SPINE_CUE,NOT_VERIFIED
ea_alternating_step_out,Alternating Step Out,Legs,False,PASS,,NOT_VERIFIED
ea_ankle_circles,Ankle Circles,Legs,False,PASS,,NOT_VERIFIED
ea_ankle_dorsal_flexion,Ankle Dorsal Flexion,Legs,False,PASS,,NOT_VERIFIED
ea_ankle_plantar_flexion,Ankle Plantar Flexion,Legs,False,PASS,,NOT_VERIFIED
ea_ankle_pumps,Ankle Pumps,Legs,True,P1,PRIOR_REAUDIT,PASS
ea_assisted_bulgarian_split_squat,Assisted Bulgarian Split Squat,Legs,False,PASS,,NOT_VERIFIED
ea_assisted_pistol_squats,Assisted Pistol Squats,Legs,False,PASS,,NOT_VERIFIED
ea_back_and_forward_leg_swings,Back and Forward Leg Swings,Legs,False,PASS,,NOT_VERIFIED
ea_balance_board_version_2,Balance Board (version 2),Legs,False,PASS,,NOT_VERIFIED
ea_ball_headlock_squat,Ball Headlock Squat,Legs,False,PASS,,NOT_VERIFIED
ea_band_bent_over_hip_extension,Band Bent-over Hip Extension,Legs,False,P2,SPINE_CUE,NOT_VERIFIED
ea_band_cross_abduction,Band Cross Abduction,Legs,False,PASS,,NOT_VERIFIED
ea_band_deadlift,Band Deadlift,Legs,False,PASS,,NOT_VERIFIED
ea_band_hip_adduction,Band Hip Adduction,Legs,True,P1,PRIOR_REAUDIT; SUPERLATIVE_CLAIM,PASS
ea_band_kneeling_rear_kick,Band Kneeling Rear Kick,Legs,False,P2,SPINE_CUE,NOT_VERIFIED
ea_band_leg_press,Band Leg Press,Legs,False,PASS,,NOT_VERIFIED
ea_band_pullthrough,Band Pullthrough,Legs,False,PASS,,NOT_VERIFIED
ea_band_single_leg_split_squat,Band Single Leg Split Squat,Legs,False,PASS,,NOT_VERIFIED
ea_band_spanish_split_squat,Band Spanish Split Squat,Legs,False,PASS,,NOT_VERIFIED
ea_band_standing_leg_curl,Band Standing Leg Curl,Legs,False,PASS,,NOT_VERIFIED
ea_band_two_legs_calf_raise_band_under_both_legs_version_2,Band Two Legs Calf Raise - (band Under Both Legs) Version 2,Legs,False,PASS,,NOT_VERIFIED
ea_banded_feet_elevated_hip_thrusters,Banded Feet Elevated Hip Thrusters,Legs,False,PASS,,NOT_VERIFIED
ea_barbell_bench_lateral_step_up,Barbell Bench Lateral Step-up,Legs,False,PASS,,NOT_VERIFIED
ea_barbell_bench_squats,Barbell Bench Squats,Legs,False,PASS,,NOT_VERIFIED
